content_hash,kept_source_file,duplicate_source_file,reason
247b90f6e93aed7fe6b1925b7a5a98541aae16cc7df291a5d03df053b050a5f8,00_INBOX - Входящи - Eingang/Accounting_Organized/05_Taxes/agb_doc.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/agb_doc.pdf,Same file hash.
c21c4f1bbb9611ffe9139ed80df1ec770733c50e0e8c2ca7432f0585a98e81b7,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Atanas Madzharov.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Atanas Madzharov__copy2.pdf,Same file hash.
c21c4f1bbb9611ffe9139ed80df1ec770733c50e0e8c2ca7432f0585a98e81b7,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Atanas Madzharov.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Atanas Madzharov__copy3.pdf,Same file hash.
5ebe637ae38b4bf1e56be514f71bd648eefdba9b8970a69646e2d7538f1a5042,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/BIG_Arbeitgeber_SEPA_Lastschriftmandat.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/BIG_Arbeitgeber_SEPA_Lastschriftmandat__copy2.pdf,Same file hash.
12232e8842f880ec3c76fc0f35d50fe9687c4774e79a9cf59f6b04874257d8d9,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Boris Parvanov.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Boris Parvanov__copy2.pdf,Same file hash.
12232e8842f880ec3c76fc0f35d50fe9687c4774e79a9cf59f6b04874257d8d9,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Boris Parvanov.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Boris Parvanov__copy3.pdf,Same file hash.
2b78c62fc2942de317626f18ad67940290d84b0185ac262cd380107a0e01b669,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Boyko Bogdanov - 062021 Erhalten in bar.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Boyko Bogdanov - 062021 Erhalten in bar__copy2.pdf,Same file hash.
2b78c62fc2942de317626f18ad67940290d84b0185ac262cd380107a0e01b669,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Boyko Bogdanov - 062021 Erhalten in bar.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Boyko Bogdanov - 062021 Erhalten in bar__copy3.pdf,Same file hash.
2b9d180977f6d9150b6fc0f3f524db3314e71505a243a506041d2d369fed2d6e,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Boyko Bogdanov.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Boyko Bogdanov__copy2.pdf,Same file hash.
2b9d180977f6d9150b6fc0f3f524db3314e71505a243a506041d2d369fed2d6e,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Boyko Bogdanov.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Boyko Bogdanov__copy3.pdf,Same file hash.
6292607fbc4205d3223b171c076e1d7e6b65a3334513b39c67b86552316792a6,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Bozhidar Asenov.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Bozhidar Asenov__copy2.pdf,Same file hash.
6292607fbc4205d3223b171c076e1d7e6b65a3334513b39c67b86552316792a6,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Bozhidar Asenov.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Bozhidar Asenov__copy3.pdf,Same file hash.
2f20eb1a05281e73ffbb6ec8b9d2768244fab704cc0e4c3ce93b5034924b2ce7,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Favorit MP Martin Zahariev _4025268_vom_01.09.2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Favorit MP Martin Zahariev _4025268_vom_01.09.2024__copy2.pdf,Same file hash.
2668bc4af2b78b3565ef59435f90633bd6bf6abcc1d382774fb34ebac6755dc6,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Favorit MP Martin Zahariev _4026904_vom_01.11.2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Favorit MP Martin Zahariev _4026904_vom_01.11.2024__copy2.pdf,Same file hash.
557013379b845c93ce869fa6963c8ad46ccb1cc20298cacf4611a8f1057f69ff,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Favorit MP Martin Zahariev _4029768_vom_01.03.2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Favorit MP Martin Zahariev _4029768_vom_01.03.2025__copy2.pdf,Same file hash.
1722f87119528a2b0bddc82e1a55bbd979c1c37d44f7c5860232a1a1d0175014,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Favorit MP Martin Zahariev _4030475_vom_01.04.2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Favorit MP Martin Zahariev _4030475_vom_01.04.2025__copy2.pdf,Same file hash.
358e3e3ef2d49d1bb8d4fa87dfa4af32f368296a055566b7ba0d702fa43f862b,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Favorit MP Martin Zahariev _4033045_vom_01.08.2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Favorit MP Martin Zahariev _4033045_vom_01.08.2025__copy2.pdf,Same file hash.
1e7cae24e7dc831f989a0a0714648d02206d812a2d1ac3e9456ee7f834334585,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Favorit MP Martin Zahariev _4034294_vom_01.09.2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Favorit MP Martin Zahariev _4034294_vom_01.09.2025__copy2.pdf,Same file hash.
ea7802f532d01baf27a00fe3c87fbc21f0dab61e6f26265f569afab1fce6b4da,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Favorit MP Martin Zahariev _9005483_vom_04.07.2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Favorit MP Martin Zahariev _9005483_vom_04.07.2025__copy2.pdf,Same file hash.
ea7802f532d01baf27a00fe3c87fbc21f0dab61e6f26265f569afab1fce6b4da,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Favorit MP Martin Zahariev _9005483_vom_04.07.2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Favorit MP Martin Zahariev _9005483_vom_04.07.2025__copy3.pdf,Same file hash.
cb1bd19d4f9b037268eb41bd08b08d0de5f58dd29fb59b9232b568b161b18183,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/KD-Nr. 550980 - Aktivierung Ihres SEPA-Mandats.PDF,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/KD-Nr. 550980 - Aktivierung Ihres SEPA-Mandats__copy2.PDF,Same file hash.
3d62fbfe21b7f7d1324086c8efcb74b38d020fbc6edff15d6746033f8fc7dfee,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/KD-Nr. 550980 - Pre-Not._Nr. 6102600491.PDF,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/KD-Nr. 550980 - Pre-Not._Nr. 6102600491__copy2.PDF,Same file hash.
b5e1f116b2143160a46b55bb427c2fa39cac4ce77bf838d15616d9a9aa9193b1,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/KD-Nr. 550980 - Pre-Not._Nr. 6102659867.PDF,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/KD-Nr. 550980 - Pre-Not._Nr. 6102659867__copy2.PDF,Same file hash.
a8dec30a392b140106ce0dae463b73a7e3cd1bebce4e11ad27f7d05a58778d6f,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/KD-Nr. 550980 - Pre-Not._Nr. 6102665850.PDF,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/KD-Nr. 550980 - Pre-Not._Nr. 6102665850__copy2.PDF,Same file hash.
52eb4c39e5d18e1a3de2a443a79a53a849d421bd9a3409e41913bac8eef6c58f,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/KD-Nr. 550980 - Pre-Not._Nr. 6102698674.PDF,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/KD-Nr. 550980 - Pre-Not._Nr. 6102698674__copy2.PDF,Same file hash.
315028c597874c3265749cade3a28be411dbcaf625400a28e3d91bd84eb008cb,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Martin Tanev.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Martin Tanev__copy2.pdf,Same file hash.
315028c597874c3265749cade3a28be411dbcaf625400a28e3d91bd84eb008cb,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Martin Tanev.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Martin Tanev__copy3.pdf,Same file hash.
3c996f869b774d04782db30caf812b2a0c4f34bee62f715088452717397932ae,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Nikolay Metodiev.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Nikolay Metodiev__copy2.pdf,Same file hash.
3c996f869b774d04782db30caf812b2a0c4f34bee62f715088452717397932ae,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Nikolay Metodiev.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Nikolay Metodiev__copy3.pdf,Same file hash.
a7846555389651b76a6742313bfecc4cbfdd3b072bc7fe5cd83af24382b2c5d8,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Nikolay Nikolov.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Nikolay Nikolov__copy2.pdf,Same file hash.
a7846555389651b76a6742313bfecc4cbfdd3b072bc7fe5cd83af24382b2c5d8,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Nikolay Nikolov.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Nikolay Nikolov__copy3.pdf,Same file hash.
079d887dd9fc5aa7d35c601c97d5e010729bae2781df22b29d2d5897883ab75b,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Rücklastschrift _ Ihre KD-Nr. 550980-1.PDF,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Rücklastschrift _ Ihre KD-Nr. 550980-1__copy2.PDF,Same file hash.
1b8cd5d359449d5f57a8ef622620c30395b56e07317bc4373e43f31aeb6e1594,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Rücklastschrift _ Ihre KD-Nr. 550980-2.PDF,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Rücklastschrift _ Ihre KD-Nr. 550980-2__copy2.PDF,Same file hash.
0453446dfb77367ac908b46d4405500ec79aa04e8e351e61bda3832b0719fe47,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Rücklastschrift _ Ihre KD-Nr. 550980.PDF,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Rücklastschrift _ Ihre KD-Nr. 550980__copy2.PDF,Same file hash.
f47931f5296cea969565d608bf81ac30e990a418295dc6a562c8938b1fc34088,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Schwerbehindertenabgabe _Überweisungsdaten.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Schwerbehindertenabgabe _Überweisungsdaten__copy2.pdf,Same file hash.
6d0aef33e891ac669f7daa6837ab3e9ac4e8c22ac6eca7316d645b08d0c552da,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA - Health insurances.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA - Health insurances__copy2.pdf,Same file hash.
6853c680a9f5d00ec77d3fd7094ba7632e3f334e181abd8ea1465baf450ba677,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA - payroll.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA - payroll__copy2.pdf,Same file hash.
5ff0da466865d0cf07fe0dd6c5584c483799cbd73ef5c71c6ff869e31d416387,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA - Pfändungen.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA - Pfändungen__copy2.pdf,Same file hash.
74f2c03b7f7f339b44570fd3eb6bf4cb3975a40b16d4736ca5ab672ac45fef67,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA List health security-1.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA List health security-1__copy2.pdf,Same file hash.
5b2cefaf51bb0467f1390c276f1dac00d6232cf89aa6cb90318313c8b6d9357b,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA List health securitys.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA List health securitys__copy2.pdf,Same file hash.
18dff4b269278aef7f9c8b98e0cab79fcf333e471e54ed4803e96b359375209e,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA List health security.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA List health security__copy2.pdf,Same file hash.
0f890440ee9f76bbfb77df0d6a0f0af44c8b2256d916bd72d0dbd6493a78a83b,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA List salaries (2).pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA List salaries (2)__copy2.pdf,Same file hash.
226a782071a8f9ec3d8d33943733868ec42fbe2cc82d7c01a5e7b410d238c20d,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA List salaries.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA List salaries__copy3.pdf,Same file hash.
e012c93418f4ef96c70eaaa42d298be9d11d4f4c27139941412348f9ee4a0211,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA List salaries__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA List salaries__copy4.pdf,Same file hash.
55ad082f9f3197024b820c63c84f7bfaedffca31a49b9f3d60d454a5de17ae90,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA List seizures.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA List seizures__copy3.pdf,Same file hash.
9957a752a41d146359ad21d666e6db34f1f86763e173d974fe4341293e8d8a9a,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA List seizures__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA List seizures__copy4.pdf,Same file hash.
fe5f4d2549fa439a36abf02457bc636595c75cc7e0491b1e1fc9ee1d790a8835,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA-List halth security.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA-List halth security__copy2.pdf,Same file hash.
00cf39d6bca9427464f5c5b1a95e2dbafda3169a0797891d4029eb018947336c,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA-List health security.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA-List health security__copy2.pdf,Same file hash.
3a0ea83919fbc8fd91fb87aea4c16181327f278c2b529c8e68925d2f705f246a,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA-List salaries.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA-List salaries__copy4.pdf,Same file hash.
aa560ca4ada8523d5a9fd5908f1e5d88ccd0fddb3a7b4bb400bb99b545bb1204,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA-List salaries__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA-List salaries__copy5.pdf,Same file hash.
628c9a3bc5dbbcb271ee234c6e556363d110eded6a2a947ea2832a3b602305d3,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA-List salaries__copy3.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA-List salaries__copy6.pdf,Same file hash.
b900d3abee28a22e4bffaf3020d4d66e6f1b81c16a986cb22e0c13856e157bb4,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA-List Seizures.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA-List Seizures__copy3.pdf,Same file hash.
3b1ca206e65b4d45ed482335eee5ecf755ed5d37ec17c4908d96254fb0f6034c,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA-List seizures__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA-List seizures__copy4.pdf,Same file hash.
68c7b9edf4583a8a0b838cf5c0fff297ae52e93a9f85354ed15cb537809170a0,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA-List seizure.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/SEPA-List seizure__copy2.pdf,Same file hash.
b5518056609ec3058a615668039b4f52c2d10d901c6b88ae1c3ac15d0d7e39fc,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Todor Kitanov - 062021 Erhalten in bar.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Todor Kitanov - 062021 Erhalten in bar__copy2.pdf,Same file hash.
b5518056609ec3058a615668039b4f52c2d10d901c6b88ae1c3ac15d0d7e39fc,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Todor Kitanov - 062021 Erhalten in bar.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Todor Kitanov - 062021 Erhalten in bar__copy3.pdf,Same file hash.
2e6f58bf539d771d17bb48fbe0c051e65c65e4e9b48fd38013ce21486d5d3175,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Todor Kitanov.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Todor Kitanov__copy2.pdf,Same file hash.
2e6f58bf539d771d17bb48fbe0c051e65c65e4e9b48fd38013ce21486d5d3175,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Todor Kitanov.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Todor Kitanov__copy3.pdf,Same file hash.
d034ff7978ad216ad740e80b35b08bb1f00703c6349276b9064085ac054c030b,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/ueberweisung2022_89878877_20240612110113.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/ueberweisung2022_89878877_20240612110113__copy2.pdf,Same file hash.
759b6637c80517d7cbc8ea46bdc1476fdb68de89652917a93590639751031a39,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Zahlungsavis 8345-1440-1.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Zahlungsavis 8345-1440-1__copy2.pdf,Same file hash.
a218401d2b9de3ce5d02765e122485d561867568228c7de048d5f851c967a0bd,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Zahlungsavis Zahariev Juni 2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Zahlungsavis Zahariev Juni 2025__copy2.pdf,Same file hash.
d4a8df1067e8ab86aa55e483caa484c5d9e710d8ef6cce84ce8b31ab89d25f03,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/06-2022 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/06-2022 #9120.pdf,Same file hash.
24bdee9c57942b9a1b4fb5f6f4d2dde8c8bcfd341f04f11b166e8aff19976f0c,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/07-2022 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/07-2022 #9120.pdf,Same file hash.
8e64dd6b20de0e55ea9a5d32240106c9549cc2fbc90c87f9d1821e45f6a27098,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/10-2022 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/10-2022 #9120.pdf,Same file hash.
e32d525f7c32895cb456693d2fec4ec9a16b2fd2b85f609cae6dba1476544d3b,00_INBOX - Входящи - Eingang/Accounting_Organized/05_Taxes/2022 Arbeitgeberbestätigung zu den Arbeitstagen.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/2022 Arbeitgeberbestätigung zu den Arbeitstagen.pdf,Same file hash.
104410c73df560aa8da44796d94a8556f42f2e1f7e8e06ccb9e799101b9e6460,00_INBOX - Входящи - Eingang/Accounting_Organized/05_Taxes/2023 Arbeitgeberbestätigung zu den Arbeitstagen.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/2023 Arbeitgeberbestätigung zu den Arbeitstagen.pdf,Same file hash.
e72164a24c0fbec381a6971650e6af226615cbb038503e25bd2cc0e9fe1bbcad,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/3.0.2_920_v6.2_20240101_gebuehrenordnung_pq_kep.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/3.0.2_920_v6.2_20240101_gebuehrenordnung_pq_kep.pdf,Same file hash.
5c549fa0109bff461f528f3d6bed1f0cb88e8c4deb7274a06f32b506f1e7ebcc,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/307538032.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/307538032__copy2.pdf,Same file hash.
